split,pair_id,classification,first_row_index,second_row_index,first_review_id,second_review_id,hamming_distance,length_ratio,character_trigram_jaccard,sequence_ratio,has_label_conflict,has_mixed_missing_labels,first_preview,second_preview,conflicting_label_columns,mixed_missing_label_columns
train,a77ab699df5b2ca112ec81ea62f6c10f8bcb2befd183c0dba6e71dc75f1b75e7,high_confidence,65,28932,66,28933,8,0.8838709677419355,0.8732394366197183,0.9383561643835616,False,False,Quần bị chật phần eo không ních vào nổi. Giá cả thì đắt đỏ lố bịch so với thị trường. Được cái shop nhắn tin hỗ trợ đổi size rất nhiệt tình và nhanh chóng.,Quần bị chật phần eo không ních vào nổi. Giá cả thì đắt đỏ lố bịch. Được cái shop nhắn tin hỗ trợ đổi size rất nhiệt tình và nhanh chóng.,,
train,a77ab699df5b2ca112ec81ea62f6c10f8bcb2befd183c0dba6e71dc75f1b75e7,high_confidence,65,61325,66,61326,8,0.8838709677419355,0.8732394366197183,0.9383561643835616,False,False,Quần bị chật phần eo không ních vào nổi. Giá cả thì đắt đỏ lố bịch so với thị trường. Được cái shop nhắn tin hỗ trợ đổi size rất nhiệt tình và nhanh chóng.,Quần bị chật phần eo không ních vào nổi. Giá cả thì đắt đỏ lố bịch. Được cái shop nhắn tin hỗ trợ đổi size rất nhiệt tình và nhanh chóng.,,
train,a77ab699df5b2ca112ec81ea62f6c10f8bcb2befd183c0dba6e71dc75f1b75e7,high_confidence,3275,28932,3276,28933,8,0.8838709677419355,0.8732394366197183,0.9383561643835616,False,False,Quần bị chật phần eo không ních vào nổi. Giá cả thì đắt đỏ lố bịch so với thị trường. Được cái shop nhắn tin hỗ trợ đổi size rất nhiệt tình và nhanh chóng.,Quần bị chật phần eo không ních vào nổi. Giá cả thì đắt đỏ lố bịch. Được cái shop nhắn tin hỗ trợ đổi size rất nhiệt tình và nhanh chóng.,,
train,a77ab699df5b2ca112ec81ea62f6c10f8bcb2befd183c0dba6e71dc75f1b75e7,high_confidence,3275,61325,3276,61326,8,0.8838709677419355,0.8732394366197183,0.9383561643835616,False,False,Quần bị chật phần eo không ních vào nổi. Giá cả thì đắt đỏ lố bịch so với thị trường. Được cái shop nhắn tin hỗ trợ đổi size rất nhiệt tình và nhanh chóng.,Quần bị chật phần eo không ních vào nổi. Giá cả thì đắt đỏ lố bịch. Được cái shop nhắn tin hỗ trợ đổi size rất nhiệt tình và nhanh chóng.,,
train,a77ab699df5b2ca112ec81ea62f6c10f8bcb2befd183c0dba6e71dc75f1b75e7,high_confidence,18002,28932,18003,28933,8,0.8838709677419355,0.8732394366197183,0.9383561643835616,False,False,Quần bị chật phần eo không ních vào nổi. Giá cả thì đắt đỏ lố bịch so với thị trường. Được cái shop nhắn tin hỗ trợ đổi size rất nhiệt tình và nhanh chóng.,Quần bị chật phần eo không ních vào nổi. Giá cả thì đắt đỏ lố bịch. Được cái shop nhắn tin hỗ trợ đổi size rất nhiệt tình và nhanh chóng.,,
train,a77ab699df5b2ca112ec81ea62f6c10f8bcb2befd183c0dba6e71dc75f1b75e7,high_confidence,18002,61325,18003,61326,8,0.8838709677419355,0.8732394366197183,0.9383561643835616,False,False,Quần bị chật phần eo không ních vào nổi. Giá cả thì đắt đỏ lố bịch so với thị trường. Được cái shop nhắn tin hỗ trợ đổi size rất nhiệt tình và nhanh chóng.,Quần bị chật phần eo không ních vào nổi. Giá cả thì đắt đỏ lố bịch. Được cái shop nhắn tin hỗ trợ đổi size rất nhiệt tình và nhanh chóng.,,
train,a77ab699df5b2ca112ec81ea62f6c10f8bcb2befd183c0dba6e71dc75f1b75e7,high_confidence,23816,28932,23817,28933,8,0.8838709677419355,0.8732394366197183,0.9383561643835616,False,False,Quần bị chật phần eo không ních vào nổi. Giá cả thì đắt đỏ lố bịch so với thị trường. Được cái shop nhắn tin hỗ trợ đổi size rất nhiệt tình và nhanh chóng.,Quần bị chật phần eo không ních vào nổi. Giá cả thì đắt đỏ lố bịch. Được cái shop nhắn tin hỗ trợ đổi size rất nhiệt tình và nhanh chóng.,,
train,a77ab699df5b2ca112ec81ea62f6c10f8bcb2befd183c0dba6e71dc75f1b75e7,high_confidence,23816,61325,23817,61326,8,0.8838709677419355,0.8732394366197183,0.9383561643835616,False,False,Quần bị chật phần eo không ních vào nổi. Giá cả thì đắt đỏ lố bịch so với thị trường. Được cái shop nhắn tin hỗ trợ đổi size rất nhiệt tình và nhanh chóng.,Quần bị chật phần eo không ních vào nổi. Giá cả thì đắt đỏ lố bịch. Được cái shop nhắn tin hỗ trợ đổi size rất nhiệt tình và nhanh chóng.,,
train,1873ba877f8ceaa6a792bd48d8386d058d823b0e20fb452ecc2e26f40d1dbe16,high_confidence,28932,32517,28933,32518,8,0.8838709677419355,0.8732394366197183,0.9383561643835616,False,False,Quần bị chật phần eo không ních vào nổi. Giá cả thì đắt đỏ lố bịch. Được cái shop nhắn tin hỗ trợ đổi size rất nhiệt tình và nhanh chóng.,Quần bị chật phần eo không ních vào nổi. Giá cả thì đắt đỏ lố bịch so với thị trường. Được cái shop nhắn tin hỗ trợ đổi size rất nhiệt tình và nhanh chóng.,,
train,1873ba877f8ceaa6a792bd48d8386d058d823b0e20fb452ecc2e26f40d1dbe16,high_confidence,28932,33493,28933,33494,8,0.8838709677419355,0.8732394366197183,0.9383561643835616,False,False,Quần bị chật phần eo không ních vào nổi. Giá cả thì đắt đỏ lố bịch. Được cái shop nhắn tin hỗ trợ đổi size rất nhiệt tình và nhanh chóng.,Quần bị chật phần eo không ních vào nổi. Giá cả thì đắt đỏ lố bịch so với thị trường. Được cái shop nhắn tin hỗ trợ đổi size rất nhiệt tình và nhanh chóng.,,
train,1873ba877f8ceaa6a792bd48d8386d058d823b0e20fb452ecc2e26f40d1dbe16,high_confidence,28932,40841,28933,40842,8,0.8838709677419355,0.8732394366197183,0.9383561643835616,False,False,Quần bị chật phần eo không ních vào nổi. Giá cả thì đắt đỏ lố bịch. Được cái shop nhắn tin hỗ trợ đổi size rất nhiệt tình và nhanh chóng.,Quần bị chật phần eo không ních vào nổi. Giá cả thì đắt đỏ lố bịch so với thị trường. Được cái shop nhắn tin hỗ trợ đổi size rất nhiệt tình và nhanh chóng.,,
train,1873ba877f8ceaa6a792bd48d8386d058d823b0e20fb452ecc2e26f40d1dbe16,high_confidence,28932,49744,28933,49745,8,0.8838709677419355,0.8732394366197183,0.9383561643835616,False,False,Quần bị chật phần eo không ních vào nổi. Giá cả thì đắt đỏ lố bịch. Được cái shop nhắn tin hỗ trợ đổi size rất nhiệt tình và nhanh chóng.,Quần bị chật phần eo không ních vào nổi. Giá cả thì đắt đỏ lố bịch so với thị trường. Được cái shop nhắn tin hỗ trợ đổi size rất nhiệt tình và nhanh chóng.,,
train,1873ba877f8ceaa6a792bd48d8386d058d823b0e20fb452ecc2e26f40d1dbe16,high_confidence,28932,56964,28933,56965,8,0.8838709677419355,0.8732394366197183,0.9383561643835616,False,False,Quần bị chật phần eo không ních vào nổi. Giá cả thì đắt đỏ lố bịch. Được cái shop nhắn tin hỗ trợ đổi size rất nhiệt tình và nhanh chóng.,Quần bị chật phần eo không ních vào nổi. Giá cả thì đắt đỏ lố bịch so với thị trường. Được cái shop nhắn tin hỗ trợ đổi size rất nhiệt tình và nhanh chóng.,,
train,1873ba877f8ceaa6a792bd48d8386d058d823b0e20fb452ecc2e26f40d1dbe16,high_confidence,28932,58548,28933,58549,8,0.8838709677419355,0.8732394366197183,0.9383561643835616,False,False,Quần bị chật phần eo không ních vào nổi. Giá cả thì đắt đỏ lố bịch. Được cái shop nhắn tin hỗ trợ đổi size rất nhiệt tình và nhanh chóng.,Quần bị chật phần eo không ních vào nổi. Giá cả thì đắt đỏ lố bịch so với thị trường. Được cái shop nhắn tin hỗ trợ đổi size rất nhiệt tình và nhanh chóng.,,
train,1873ba877f8ceaa6a792bd48d8386d058d823b0e20fb452ecc2e26f40d1dbe16,high_confidence,28932,78083,28933,78084,8,0.8838709677419355,0.8732394366197183,0.9383561643835616,False,False,Quần bị chật phần eo không ních vào nổi. Giá cả thì đắt đỏ lố bịch. Được cái shop nhắn tin hỗ trợ đổi size rất nhiệt tình và nhanh chóng.,Quần bị chật phần eo không ních vào nổi. Giá cả thì đắt đỏ lố bịch so với thị trường. Được cái shop nhắn tin hỗ trợ đổi size rất nhiệt tình và nhanh chóng.,,
train,1873ba877f8ceaa6a792bd48d8386d058d823b0e20fb452ecc2e26f40d1dbe16,high_confidence,28932,78496,28933,78497,8,0.8838709677419355,0.8732394366197183,0.9383561643835616,False,False,Quần bị chật phần eo không ních vào nổi. Giá cả thì đắt đỏ lố bịch. Được cái shop nhắn tin hỗ trợ đổi size rất nhiệt tình và nhanh chóng.,Quần bị chật phần eo không ních vào nổi. Giá cả thì đắt đỏ lố bịch so với thị trường. Được cái shop nhắn tin hỗ trợ đổi size rất nhiệt tình và nhanh chóng.,,
train,a77ab699df5b2ca112ec81ea62f6c10f8bcb2befd183c0dba6e71dc75f1b75e7,high_confidence,32517,61325,32518,61326,8,0.8838709677419355,0.8732394366197183,0.9383561643835616,False,False,Quần bị chật phần eo không ních vào nổi. Giá cả thì đắt đỏ lố bịch so với thị trường. Được cái shop nhắn tin hỗ trợ đổi size rất nhiệt tình và nhanh chóng.,Quần bị chật phần eo không ních vào nổi. Giá cả thì đắt đỏ lố bịch. Được cái shop nhắn tin hỗ trợ đổi size rất nhiệt tình và nhanh chóng.,,
train,a77ab699df5b2ca112ec81ea62f6c10f8bcb2befd183c0dba6e71dc75f1b75e7,high_confidence,33493,61325,33494,61326,8,0.8838709677419355,0.8732394366197183,0.9383561643835616,False,False,Quần bị chật phần eo không ních vào nổi. Giá cả thì đắt đỏ lố bịch so với thị trường. Được cái shop nhắn tin hỗ trợ đổi size rất nhiệt tình và nhanh chóng.,Quần bị chật phần eo không ních vào nổi. Giá cả thì đắt đỏ lố bịch. Được cái shop nhắn tin hỗ trợ đổi size rất nhiệt tình và nhanh chóng.,,
train,a77ab699df5b2ca112ec81ea62f6c10f8bcb2befd183c0dba6e71dc75f1b75e7,high_confidence,40841,61325,40842,61326,8,0.8838709677419355,0.8732394366197183,0.9383561643835616,False,False,Quần bị chật phần eo không ních vào nổi. Giá cả thì đắt đỏ lố bịch so với thị trường. Được cái shop nhắn tin hỗ trợ đổi size rất nhiệt tình và nhanh chóng.,Quần bị chật phần eo không ních vào nổi. Giá cả thì đắt đỏ lố bịch. Được cái shop nhắn tin hỗ trợ đổi size rất nhiệt tình và nhanh chóng.,,
train,a77ab699df5b2ca112ec81ea62f6c10f8bcb2befd183c0dba6e71dc75f1b75e7,high_confidence,49744,61325,49745,61326,8,0.8838709677419355,0.8732394366197183,0.9383561643835616,False,False,Quần bị chật phần eo không ních vào nổi. Giá cả thì đắt đỏ lố bịch so với thị trường. Được cái shop nhắn tin hỗ trợ đổi size rất nhiệt tình và nhanh chóng.,Quần bị chật phần eo không ních vào nổi. Giá cả thì đắt đỏ lố bịch. Được cái shop nhắn tin hỗ trợ đổi size rất nhiệt tình và nhanh chóng.,,
train,a77ab699df5b2ca112ec81ea62f6c10f8bcb2befd183c0dba6e71dc75f1b75e7,high_confidence,56964,61325,56965,61326,8,0.8838709677419355,0.8732394366197183,0.9383561643835616,False,False,Quần bị chật phần eo không ních vào nổi. Giá cả thì đắt đỏ lố bịch so với thị trường. Được cái shop nhắn tin hỗ trợ đổi size rất nhiệt tình và nhanh chóng.,Quần bị chật phần eo không ních vào nổi. Giá cả thì đắt đỏ lố bịch. Được cái shop nhắn tin hỗ trợ đổi size rất nhiệt tình và nhanh chóng.,,
train,a77ab699df5b2ca112ec81ea62f6c10f8bcb2befd183c0dba6e71dc75f1b75e7,high_confidence,58548,61325,58549,61326,8,0.8838709677419355,0.8732394366197183,0.9383561643835616,False,False,Quần bị chật phần eo không ních vào nổi. Giá cả thì đắt đỏ lố bịch so với thị trường. Được cái shop nhắn tin hỗ trợ đổi size rất nhiệt tình và nhanh chóng.,Quần bị chật phần eo không ních vào nổi. Giá cả thì đắt đỏ lố bịch. Được cái shop nhắn tin hỗ trợ đổi size rất nhiệt tình và nhanh chóng.,,
train,1873ba877f8ceaa6a792bd48d8386d058d823b0e20fb452ecc2e26f40d1dbe16,high_confidence,61325,78083,61326,78084,8,0.8838709677419355,0.8732394366197183,0.9383561643835616,False,False,Quần bị chật phần eo không ních vào nổi. Giá cả thì đắt đỏ lố bịch. Được cái shop nhắn tin hỗ trợ đổi size rất nhiệt tình và nhanh chóng.,Quần bị chật phần eo không ních vào nổi. Giá cả thì đắt đỏ lố bịch so với thị trường. Được cái shop nhắn tin hỗ trợ đổi size rất nhiệt tình và nhanh chóng.,,
train,1873ba877f8ceaa6a792bd48d8386d058d823b0e20fb452ecc2e26f40d1dbe16,high_confidence,61325,78496,61326,78497,8,0.8838709677419355,0.8732394366197183,0.9383561643835616,False,False,Quần bị chật phần eo không ních vào nổi. Giá cả thì đắt đỏ lố bịch. Được cái shop nhắn tin hỗ trợ đổi size rất nhiệt tình và nhanh chóng.,Quần bị chật phần eo không ních vào nổi. Giá cả thì đắt đỏ lố bịch so với thị trường. Được cái shop nhắn tin hỗ trợ đổi size rất nhiệt tình và nhanh chóng.,,
train,e6005e01cce4679be0c731a04147f03da940adc9df23e1f866ce8e9253797fb8,high_confidence,26358,35235,26359,35236,6,0.8789808917197452,0.87248322147651,0.9355932203389831,False,False,"Mình mặc size M vừa y xì luôn, không phải bóp lại. Canh sale nên mua được giá cực kỳ rẻ, nhưng shop gói hàng sơ sài quá, hộp móp hết trơn.","Mình cao 1m60 nặng 55kg mặc size M vừa y xì luôn, không phải bóp lại. Canh sale nên mua được giá cực kỳ rẻ, nhưng shop gói hàng sơ sài quá, hộp móp hết trơn.",,
train,f0896740ab885067db90ae0ae24c3221515ef10d0f6e8212ab30a241d0241edf,high_confidence,770,83143,771,83144,8,0.8846153846153846,0.8716216216216216,0.9387755102040817,False,False,"Mình cao 1m6 nặng 50kg mặc size M vừa y xì luôn, không phải bóp lại. Canh sale nên mua được giá cực kỳ rẻ, nhưng shop gói hàng sơ sài quá, hộp móp hết trơn.","Mình cao 1m6 nặng 50kg mặc size M vừa y xì luôn, không phải bóp lại. Canh sale nên mua được giá cực kỳ rẻ, nhưng shop gói hàng sơ sài quá.",,
train,f0896740ab885067db90ae0ae24c3221515ef10d0f6e8212ab30a241d0241edf,high_confidence,16546,83143,16547,83144,8,0.8846153846153846,0.8716216216216216,0.9387755102040817,False,False,"Mình cao 1m6 nặng 50kg mặc size M vừa y xì luôn, không phải bóp lại. Canh sale nên mua được giá cực kỳ rẻ, nhưng shop gói hàng sơ sài quá, hộp móp hết trơn.","Mình cao 1m6 nặng 50kg mặc size M vừa y xì luôn, không phải bóp lại. Canh sale nên mua được giá cực kỳ rẻ, nhưng shop gói hàng sơ sài quá.",,
train,f0896740ab885067db90ae0ae24c3221515ef10d0f6e8212ab30a241d0241edf,high_confidence,26201,83143,26202,83144,8,0.8846153846153846,0.8716216216216216,0.9387755102040817,False,False,"Mình cao 1m6 nặng 50kg mặc size M vừa y xì luôn, không phải bóp lại. Canh sale nên mua được giá cực kỳ rẻ, nhưng shop gói hàng sơ sài quá, hộp móp hết trơn.","Mình cao 1m6 nặng 50kg mặc size M vừa y xì luôn, không phải bóp lại. Canh sale nên mua được giá cực kỳ rẻ, nhưng shop gói hàng sơ sài quá.",,
train,f0896740ab885067db90ae0ae24c3221515ef10d0f6e8212ab30a241d0241edf,high_confidence,29933,83143,29934,83144,8,0.8846153846153846,0.8716216216216216,0.9387755102040817,False,False,"Mình cao 1m6 nặng 50kg mặc size M vừa y xì luôn, không phải bóp lại. Canh sale nên mua được giá cực kỳ rẻ, nhưng shop gói hàng sơ sài quá, hộp móp hết trơn.","Mình cao 1m6 nặng 50kg mặc size M vừa y xì luôn, không phải bóp lại. Canh sale nên mua được giá cực kỳ rẻ, nhưng shop gói hàng sơ sài quá.",,
train,f0896740ab885067db90ae0ae24c3221515ef10d0f6e8212ab30a241d0241edf,high_confidence,48523,83143,48524,83144,8,0.8846153846153846,0.8716216216216216,0.9387755102040817,False,False,"Mình cao 1m6 nặng 50kg mặc size M vừa y xì luôn, không phải bóp lại. Canh sale nên mua được giá cực kỳ rẻ, nhưng shop gói hàng sơ sài quá, hộp móp hết trơn.","Mình cao 1m6 nặng 50kg mặc size M vừa y xì luôn, không phải bóp lại. Canh sale nên mua được giá cực kỳ rẻ, nhưng shop gói hàng sơ sài quá.",,
train,f0896740ab885067db90ae0ae24c3221515ef10d0f6e8212ab30a241d0241edf,high_confidence,51410,83143,51411,83144,8,0.8846153846153846,0.8716216216216216,0.9387755102040817,False,False,"Mình cao 1m6 nặng 50kg mặc size M vừa y xì luôn, không phải bóp lại. Canh sale nên mua được giá cực kỳ rẻ, nhưng shop gói hàng sơ sài quá, hộp móp hết trơn.","Mình cao 1m6 nặng 50kg mặc size M vừa y xì luôn, không phải bóp lại. Canh sale nên mua được giá cực kỳ rẻ, nhưng shop gói hàng sơ sài quá.",,
train,f0896740ab885067db90ae0ae24c3221515ef10d0f6e8212ab30a241d0241edf,high_confidence,56899,83143,56900,83144,8,0.8846153846153846,0.8716216216216216,0.9387755102040817,False,False,"Mình cao 1m6 nặng 50kg mặc size M vừa y xì luôn, không phải bóp lại. Canh sale nên mua được giá cực kỳ rẻ, nhưng shop gói hàng sơ sài quá, hộp móp hết trơn.","Mình cao 1m6 nặng 50kg mặc size M vừa y xì luôn, không phải bóp lại. Canh sale nên mua được giá cực kỳ rẻ, nhưng shop gói hàng sơ sài quá.",,
train,f0896740ab885067db90ae0ae24c3221515ef10d0f6e8212ab30a241d0241edf,high_confidence,76240,83143,76241,83144,8,0.8846153846153846,0.8716216216216216,0.9387755102040817,False,False,"Mình cao 1m6 nặng 50kg mặc size M vừa y xì luôn, không phải bóp lại. Canh sale nên mua được giá cực kỳ rẻ, nhưng shop gói hàng sơ sài quá, hộp móp hết trơn.","Mình cao 1m6 nặng 50kg mặc size M vừa y xì luôn, không phải bóp lại. Canh sale nên mua được giá cực kỳ rẻ, nhưng shop gói hàng sơ sài quá.",,
train,178390740a70a96b48797e0cf1e456d6bf794ac40872d2f97536ca461d1a154a,high_confidence,83143,88757,83144,88758,8,0.8846153846153846,0.8716216216216216,0.9387755102040817,False,False,"Mình cao 1m6 nặng 50kg mặc size M vừa y xì luôn, không phải bóp lại. Canh sale nên mua được giá cực kỳ rẻ, nhưng shop gói hàng sơ sài quá.","Mình cao 1m6 nặng 50kg mặc size M vừa y xì luôn, không phải bóp lại. Canh sale nên mua được giá cực kỳ rẻ, nhưng shop gói hàng sơ sài quá, hộp móp hết trơn.",,
train,b2d046415b445fd3b37524249ceda99b3b5751317e9d989793597c1bb69f7cec,high_confidence,45350,84592,45351,84593,2,0.9736842105263158,0.8700564971751412,0.9493333333333334,False,False,"Chất vải nỉ sờ vào bình thường, không quá dày dặn. Được cái quần may rất chuẩn, mình mặc vừa in không cần sửa. Tuy nhiên mức giá này thực sự hơi chát, nhưng ...","Chất vải nỉ sờ vào bình thường, không quá dày dặn. Được cái quần may rất chuẩn, mình mặc vừa in không cần sửa. Tuy nhiên mức giá này thực sự hơi chát, cộng t...",,
train,6723920cdd049fac688ecb0312e96c3e3ea5657c191c507df1baf166682902f8,high_confidence,398,61199,399,61200,6,0.9951923076923077,0.8695652173913043,0.9397590361445783,False,False,"Chất vải nỉ sờ vào bình thường, không quá dày dặn. Quần may rất chuẩn, mình mặc vừa in không cần sửa. Tuy nhiên mức giá này thực sự hơi chát, cộng thêm việc ...","Chất vải nỉ sờ vào bình thường, không quá dày dặn. Được cái quần may rất chuẩn, mình mặc vừa in không cần sửa. Mức giá này thực sự hơi chát, cộng thêm việc s...",,
train,1b6111fe2f3e803e2f48caec6c951c4061b2733dc14535f97d6902b9d7258fad,high_confidence,54567,70580,54568,70581,0,1.0,0.8688524590163934,0.9682539682539683,False,False,"Giao hàng nhanh, đóng gói cẩn thận, rất đáng mua nha mọi người.","Giao hàng nhanh, đóng gói cẩn thận. Rất đáng mua nha mọi người!",,
train,ee06804c8b29dc34252c741451e09ff565aad52e5f6961c5aa02b4d16abe8712,high_confidence,31469,75457,31470,75458,0,0.9743589743589743,0.868421052631579,0.987012987012987,True,False,quần hơi to so với tớ mét 6 mặc đẹp nè,"quần hơi to so với tớ, mét 6 mặc đẹp nè",Kiểu dáng,
train,082c2a1300f75fc5fe4a57b8c77cc3dae16ea5877606374ad4db40a77b588350,high_confidence,35720,83724,35721,83725,0,0.9577464788732394,0.8676470588235294,0.9784172661870504,False,False,"phù hợp với giá sản phẩm , dễ dàng cử động và dễ chịu khi mặc, đơn giản",phù hợp với giá sản phẩm dễ dàng cử động và dễ chịu khi mặc đơn giản,,
train,87655cb61c829e3e54a58790bb882f6e90106faca650ead13dacf23fdf3daec1,high_confidence,14016,31577,14017,31578,7,0.8706467661691543,0.8662790697674418,0.9308510638297872,False,False,"Sản phẩm tuyệt vời, đúng với mô tả. Giao hàng nhanh chóng, shipper thân thiện. Đóng gói cẩn thận, hộp không bị móp méo. Chất lượng sản phẩm vượt mong đợi, tô...","Sản phẩm tuyệt vời, đúng mô tả. Giao hàng nhanh, shipper thân thiện. Đóng gói cẩn thận, hộp không móp méo. Chất lượng vượt mong đợi, rất hài lòng với trải ng...",,
train,8c82de5d48931d2fc71b52dc9092ced16a4907388b5db19b680dc26024588c8a,high_confidence,13489,48482,13490,48483,12,0.9008620689655172,0.8620689655172413,0.9387755102040817,False,False,"Chất vải nỉ sờ vào bình thường, không quá dày dặn như mong đợi. Được cái quần may rất chuẩn, mình mặc vừa in không cần sửa. Tuy nhiên mức giá này thực sự hơi...","Chất vải nỉ sờ vào bình thường, không quá dày dặn. Được cái quần may rất chuẩn, mình mặc vừa in không cần sửa. Mức giá này thực sự hơi chát so với chất lượng...",,
train,f8098f5cca4d477a0fc89ec3057dfe615463a7502bb0834fbc61a9679da9981e,high_confidence,28829,50184,28830,50185,4,0.9792746113989638,0.8603351955307262,0.9476439790575916,False,False,"Chất vải nỉ sờ vào bình thường, không quá dày dặn. Được cái quần may rất chuẩn, mình mặc vừa in không cần sửa. Tuy nhiên mức giá này thực sự hơi chát, cộng t...","Chất vải nỉ sờ vào tàm tạm, không quá dày dặn. Được cái quần may rất chuẩn, mình mặc vừa in không cần sửa. Tuy nhiên mức giá này thực sự hơi chát, cộng thêm ...",,
train,03ca4d8f5d9dd81ef0a340277c444fefb5598249b48280a307c4a1553447c310,high_confidence,28829,57767,28830,57768,8,0.919047619047619,0.8602150537634409,0.9478908188585607,False,False,"Chất vải nỉ sờ vào bình thường, không quá dày dặn. Được cái quần may rất chuẩn, mình mặc vừa in không cần sửa. Tuy nhiên mức giá này thực sự hơi chát, cộng t...","Chất vải nỉ sờ vào bình thường, không quá dày dặn như mình nghĩ. Được cái quần may rất chuẩn, mình mặc vừa in không cần sửa gì. Tuy nhiên mức giá này thực sự...",,
train,0db9f2620c178c80314cdde1397a8d6f75117543f8b06bdf9be2d51a60b5b686,high_confidence,8022,27009,8023,27010,8,0.9342105263157895,0.8598130841121495,0.9433106575963719,False,False,"Mình mua set đồ này mặc lên người cực kỳ vừa vặn. Săn được đúng đợt flash sale nên mua được với giá rẻ bất ngờ, vô cùng hời. Tuy nhiên khâu đóng gói của shop...","Mình mua chiếc áo này mặc lên người cực kỳ vừa vặn và thoải mái. Săn được đúng đợt flash sale nên mua được với giá rẻ bất ngờ, vô cùng hời. Tuy nhiên khâu đó...",,
train,07bc4cf6fdb94827ec4302ada7ab365ba5688487b4946e549409b934a192ed1a,high_confidence,27009,56972,27010,56973,8,0.9342105263157895,0.8598130841121495,0.9433106575963719,False,False,"Mình mua chiếc áo này mặc lên người cực kỳ vừa vặn và thoải mái. Săn được đúng đợt flash sale nên mua được với giá rẻ bất ngờ, vô cùng hời. Tuy nhiên khâu đó...","Mình mua set đồ này mặc lên người cực kỳ vừa vặn. Săn được đúng đợt flash sale nên mua được với giá rẻ bất ngờ, vô cùng hời. Tuy nhiên khâu đóng gói của shop...",,
train,07bc4cf6fdb94827ec4302ada7ab365ba5688487b4946e549409b934a192ed1a,high_confidence,27009,64440,27010,64441,8,0.9342105263157895,0.8598130841121495,0.9433106575963719,False,False,"Mình mua chiếc áo này mặc lên người cực kỳ vừa vặn và thoải mái. Săn được đúng đợt flash sale nên mua được với giá rẻ bất ngờ, vô cùng hời. Tuy nhiên khâu đó...","Mình mua set đồ này mặc lên người cực kỳ vừa vặn. Săn được đúng đợt flash sale nên mua được với giá rẻ bất ngờ, vô cùng hời. Tuy nhiên khâu đóng gói của shop...",,
train,6e94417b82315b6b432c290923e3849cdfa96b7608d26f986bf10477bded3c5a,high_confidence,35235,75587,35236,75588,7,0.8471337579617835,0.8581081081081081,0.9172413793103448,False,False,"Mình cao 1m60 nặng 55kg mặc size M vừa y xì luôn, không phải bóp lại. Canh sale nên mua được giá cực kỳ rẻ, nhưng shop gói hàng sơ sài quá, hộp móp hết trơn.","Mặc size M vừa y xì luôn, không phải bóp lại. Canh sale nên mua được giá cực kỳ rẻ, nhưng shop gói hàng sơ sài quá, hộp móp hết trơn.",,
train,ca488c780ae3934a2ebfbba2a8c404d729a144252565dd4de3547db7b2d29e68,high_confidence,960,82395,961,82396,4,0.9656862745098039,0.8556701030927835,0.942643391521197,False,False,Mình mua set đồ này mặc lên người cực kỳ vừa vặn. Săn được đợt sale nên mua được giá rẻ bất ngờ vô cùng hời. Tuy nhiên khâu đóng gói của shop chỉ ở mức bình ...,"Mình mua set đồ này mặc lên người cực kỳ vừa vặn. Săn được đúng đợt sale nên mua được với giá cực tốt, vô cùng hời. Tuy nhiên khâu đóng gói của shop chỉ ở mứ...",,
train,ca488c780ae3934a2ebfbba2a8c404d729a144252565dd4de3547db7b2d29e68,high_confidence,1899,82395,1900,82396,4,0.9656862745098039,0.8556701030927835,0.942643391521197,False,False,Mình mua set đồ này mặc lên người cực kỳ vừa vặn. Săn được đợt sale nên mua được giá rẻ bất ngờ vô cùng hời. Tuy nhiên khâu đóng gói của shop chỉ ở mức bình ...,"Mình mua set đồ này mặc lên người cực kỳ vừa vặn. Săn được đúng đợt sale nên mua được với giá cực tốt, vô cùng hời. Tuy nhiên khâu đóng gói của shop chỉ ở mứ...",,
train,ca488c780ae3934a2ebfbba2a8c404d729a144252565dd4de3547db7b2d29e68,high_confidence,2626,82395,2627,82396,4,0.9656862745098039,0.8556701030927835,0.942643391521197,False,False,Mình mua set đồ này mặc lên người cực kỳ vừa vặn. Săn được đợt sale nên mua được giá rẻ bất ngờ vô cùng hời. Tuy nhiên khâu đóng gói của shop chỉ ở mức bình ...,"Mình mua set đồ này mặc lên người cực kỳ vừa vặn. Săn được đúng đợt sale nên mua được với giá cực tốt, vô cùng hời. Tuy nhiên khâu đóng gói của shop chỉ ở mứ...",,
train,ca488c780ae3934a2ebfbba2a8c404d729a144252565dd4de3547db7b2d29e68,high_confidence,10202,82395,10203,82396,4,0.9656862745098039,0.8556701030927835,0.942643391521197,False,False,Mình mua set đồ này mặc lên người cực kỳ vừa vặn. Săn được đợt sale nên mua được giá rẻ bất ngờ vô cùng hời. Tuy nhiên khâu đóng gói của shop chỉ ở mức bình ...,"Mình mua set đồ này mặc lên người cực kỳ vừa vặn. Săn được đúng đợt sale nên mua được với giá cực tốt, vô cùng hời. Tuy nhiên khâu đóng gói của shop chỉ ở mứ...",,
